customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
C05176,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,114.13,No,5514.08
C05177,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,64.23,No,306.44
C05178,Female,0,No,No,59,No,No,DSL,No,Yes,Month-to-month,No,Mailed check,92.48,No,5460.58
C05179,Female,0,No,No,70,Yes,No phone service,No,No internet service,Yes,One year,Yes,Credit card,105.69,No,7415.69
C05180,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No internet service,One year,No,Credit card,29.31,No,1626.72
C05181,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Mailed check,44.52,No,1514.98
C05182,Female,0,Yes,No,68,Yes,No phone service,No,No,No internet service,Month-to-month,No,Bank transfer,68.7,No,4688.4
C05183,Male,0,No,No,41,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,48.04,No,2018.35
C05184,Female,1,No,No,68,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,23.38,Yes,1617.17
C05185,Female,1,No,No,23,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Credit card,108.18,No,2503.55
C05186,Male,0,No,Yes,70,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,43.23,Yes,3072.61
C05187,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,25.35,No,1791.85
C05188,Male,0,Yes,No,54,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,60.66,No,3282.31
C05189,Male,0,No,No,13,No,Yes,DSL,No internet service,No internet service,One year,Yes,Mailed check,99.24,No,1319.08
C05190,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,35.01,No,1926.26
C05191,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Mailed check,62.13,No,873.79
C05192,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,36.74,No,178.06
C05193,Female,1,No,No,3,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,100.63,No,320.48
C05194,Male,0,No,No,29,Yes,No phone service,DSL,No,No,Two year,No,Mailed check,70.81,No,2059.72
C05195,Male,0,Yes,No,52,Yes,No,No,Yes,No,One year,Yes,Electronic check,76.42,No,4005.63
C05196,Female,0,Yes,No,72,No,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card,93.5,No,6745.45
C05197,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,112.91,Yes,3282.88
C05198,Female,0,Yes,No,60,Yes,Yes,DSL,No internet service,No,One year,Yes,Bank transfer,28.69,No,1726.09
C05199,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,No,7258.07
C05200,Female,0,No,No,67,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Mailed check,65.9,No,4446.34
C05201,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Electronic check,82.69,No,4514.03
C05202,Male,1,Yes,No,70,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,104.13,Yes,7306.0
C05203,Male,0,No,No,72,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,50.99,No,3701.9
C05204,Female,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,105.82,No,4344.5
C05205,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No,One year,No,Bank transfer,81.77,No,2336.37
C05206,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,46.18,No,1607.15
C05207,Male,0,No,No,44,No,No phone service,DSL,No,Yes,Month-to-month,No,Electronic check,110.9,No,4915.18
C05208,Male,0,No,No,28,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,23.84,No,694.9
C05209,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,77.64,No,5385.33
C05210,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,19.7,No,61.74
C05211,Male,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,26.25,No,1472.28
C05212,Female,1,Yes,No,65,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,28.12,No,1831.32
C05213,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Credit card,108.32,No,2284.31
C05214,Female,0,Yes,No,26,Yes,Yes,DSL,No internet service,No,One year,Yes,Electronic check,74.43,No,1944.59
C05215,Female,0,Yes,No,21,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,44.26,No,932.32
C05216,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,57.45,Yes,2782.43
C05217,Male,0,No,Yes,23,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,102.64,No,2386.16
C05218,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card,75.58,No,1995.05
C05219,Female,0,No,No,35,Yes,No phone service,No,Yes,No,One year,Yes,Bank transfer,21.19,No,781.01
C05220,Female,0,Yes,No,16,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,105.99,No,1742.64
C05221,Female,0,No,Yes,55,No,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,72.38,No,4028.3
C05222,Male,0,No,No,9,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,37.82,No,385.37
C05223,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,90.24,No,4819.8
C05224,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,71.92,Yes,2694.56
C05225,Female,0,Yes,No,3,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,37.12,No,117.24
C05226,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,83.66,No,4132.16
C05227,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,82.78,No,4974.64
C05228,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,114.43,Yes,2325.88
C05229,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,44.69,Yes,1572.25
C05230,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,73.39,No,3336.63
C05231,Male,0,No,No,70,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,50.42,No,3533.01
C05232,Male,0,No,No,43,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,48.12,Yes,2084.83
C05233,Male,0,No,No,63,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,69.07,Yes,4370.12
C05234,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,90.2,Yes,1549.08
C05235,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,79.09,No,964.62
C05236,Male,0,No,No,12,Yes,No,No,Yes,No,Two year,Yes,Electronic check,29.85,No,384.82
C05237,Female,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,111.16,Yes,2709.02
C05238,Female,0,Yes,Yes,4,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,89.58,Yes,401.99
C05239,Female,0,Yes,No,38,Yes,No phone service,No,No,Yes,Month-to-month,No,Bank transfer,76.51,Yes,2911.05
C05240,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,32.57,Yes,921.58
C05241,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,31.62,No,1786.18
C05242,Male,0,No,Yes,45,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,47.64,No,2177.99
C05243,Male,0,No,Yes,32,No,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,111.23,Yes,3579.48
C05244,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Credit card,32.84,No,319.4
C05245,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer,84.12,No,4834.06
C05246,Male,0,No,No,24,No,No phone service,Fiber optic,Yes,No,Two year,No,Bank transfer,83.13,No,2027.22
C05247,Female,0,No,No,38,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Credit card,27.29,Yes,1066.39
C05248,Female,1,No,No,15,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,89.44,No,1370.6
C05249,Female,1,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,66.1,No,3909.87
C05250,Female,0,No,No,27,No,No,DSL,No,No,Month-to-month,No,Credit card,68.58,Yes,1857.2
C05251,Male,0,Yes,No,43,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,18.55,No,813.98
C05252,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,108.58,No,6227.48
C05253,Male,0,Yes,No,31,No,No phone service,DSL,No,Yes,Two year,Yes,Bank transfer,79.65,No,2511.81
C05254,Female,0,No,No,62,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,79.06,No,4941.59
C05255,Male,0,No,No,44,Yes,No phone service,DSL,No,Yes,Two year,Yes,Credit card,57.3,No,2529.09
C05256,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,88.88,No,4667.7
C05257,Male,0,No,No,60,Yes,No,DSL,No,No internet service,Month-to-month,No,Mailed check,102.14,Yes,6147.78
C05258,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,68.0,No,3373.88
C05259,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,73.05,Yes,1930.61
C05260,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,39.04,Yes,1015.67
C05261,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,53.67,No,108.85
C05262,Female,0,No,No,38,Yes,No phone service,No,No internet service,No,Month-to-month,No,Mailed check,65.28,No,2502.38
C05263,Male,0,No,No,64,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,84.79,No,5456.88
C05264,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Credit card,112.11,No,3830.23
C05265,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,31.85,Yes,1695.67
C05266,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,71.43,Yes,3250.53
C05267,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,79.71,Yes,5360.06
C05268,Male,0,Yes,No,21,No,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,101.38,Yes,2150.93
C05269,Male,1,Yes,No,59,No,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,103.2,No,6113.37
C05270,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.73,No,450.91
C05271,Male,0,Yes,No,51,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,37.66,No,1935.57
C05272,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Bank transfer,96.76,No,6978.17
C05273,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,76.43,No,5508.6
C05274,Female,0,No,Yes,28,No,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,115.09,No,3229.54
C05275,Male,0,No,No,42,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,114.27,Yes,4822.72
C05276,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card,73.72,No,2465.98
C05277,Female,0,Yes,No,30,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,113.28,No,3431.69
C05278,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.6,No,949.82
C05279,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,110.47,Yes,362.35
C05280,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,115.42,No,163.37
C05281,Male,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,116.89,Yes,516.67
C05282,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,96.58,Yes,4388.34
C05283,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,36.25,Yes,698.22
C05284,Male,0,No,Yes,37,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,116.44,No,4315.08
C05285,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,61.22,No,3564.7
C05286,Female,0,Yes,No,71,No,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,65.59,No,4704.59
C05287,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,19.53,Yes,377.58
C05288,Female,0,No,No,67,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,52.68,No,3573.29
C05289,Male,0,Yes,No,52,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,43.97,No,2308.4
C05290,Male,0,No,No,54,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,63.43,No,3473.97
C05291,Female,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,45.19,Yes,1753.05
C05292,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,63.18,No,2228.15
C05293,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,32.9,No,1881.2
C05294,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,114.15,Yes,1610.04
C05295,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,85.08,No,35.21
C05296,Male,0,No,No,8,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Credit card,117.83,No,958.69
C05297,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Mailed check,18.49,No,454.24
C05298,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.42,No,5250.16
C05299,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,26.51,No,688.98
C05300,Female,0,No,No,59,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Electronic check,96.16,No,5713.8
C05301,Female,1,No,No,17,No,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,111.17,No,1929.75
C05302,Female,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Two year,No,Electronic check,32.21,Yes,1870.32
C05303,Male,0,No,No,64,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Mailed check,114.57,No,7380.08
C05304,Female,0,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,62.06,No,4249.07
C05305,Male,0,Yes,No,13,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,52.76,Yes,730.9
C05306,Female,0,No,Yes,45,Yes,No,No,No internet service,No,Two year,No,Bank transfer,98.37,No,4450.17
C05307,Male,1,No,No,68,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.16,No,7120.98
C05308,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,102.49,Yes,3188.89
C05309,Male,0,Yes,No,50,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,81.03,No,4094.02
C05310,Female,0,No,No,68,No,No phone service,No,No internet service,Yes,Month-to-month,Yes,Credit card,47.92,No,3276.2
C05311,Male,0,No,No,14,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card,45.93,No,679.32
C05312,Male,0,Yes,No,52,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,41.09,No,2152.8
C05313,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,32.79,Yes,2342.96
C05314,Male,0,No,No,68,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,57.65,Yes,3929.74
C05315,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,104.46,No,1488.79
C05316,Female,0,No,No,29,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,118.61,No,3459.42
C05317,Male,0,No,No,23,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Mailed check,88.05,No,2051.89
C05318,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,33.77,No,1159.72
C05319,Female,0,No,Yes,68,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,86.03,No,5875.22
C05320,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Mailed check,45.81,Yes,510.5
C05321,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,90.48,No,4083.15
C05322,Female,0,Yes,No,68,Yes,No,DSL,No internet service,Yes,One year,No,Bank transfer,41.86,No,2880.08
C05323,Female,0,No,No,35,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,34.57,No,1233.39
C05324,Male,0,No,No,47,No,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,82.08,No,3882.61
C05325,Female,0,Yes,Yes,66,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Electronic check,87.2,No,5801.78
C05326,Male,1,No,No,53,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.66,Yes,1953.73
C05327,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,69.71,No,2467.44
C05328,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,106.95,No,5481.03
C05329,Male,0,Yes,No,21,No,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,87.17,No,1852.83
C05330,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,86.26,No,3233.12
C05331,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,91.08,No,5584.22
C05332,Female,1,Yes,Yes,64,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Electronic check,53.35,No,3455.42
C05333,Female,0,No,No,2,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,38.8,No,120.6
C05334,Male,1,No,No,7,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,92.08,No,648.12
C05335,Female,0,No,No,38,Yes,No,DSL,No,No,One year,Yes,Electronic check,100.01,No,3847.27
C05336,Female,0,No,No,17,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer,108.48,No,1882.32
C05337,Male,0,Yes,Yes,2,Yes,No phone service,DSL,No,No,Two year,Yes,Credit card,98.32,No,220.86
C05338,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,52.96,Yes,941.32
C05339,Female,0,No,No,0,Yes,No,DSL,No,Yes,One year,No,Mailed check,65.16,No,11.49
C05340,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,96.77,No,2460.22
C05341,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card,72.3,No,3715.11
C05342,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,74.27,No,839.18
C05343,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,113.2,Yes,4216.95
C05344,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,114.72,No,4624.63
C05345,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,94.88,No,4947.63
C05346,Female,0,No,No,12,Yes,No,No,No,No,Month-to-month,Yes,Credit card,99.77,Yes,1202.11
C05347,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,Yes,One year,No,Mailed check,44.71,No,581.86
C05348,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,77.98,No,1373.19
C05349,Male,0,Yes,No,18,Yes,No,No,No,No,One year,Yes,Credit card,66.27,No,1224.09
C05350,Female,0,Yes,No,18,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,22.15,No,424.23
C05351,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,107.24,No,7402.26
C05352,Male,1,Yes,No,47,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Mailed check,47.87,Yes,2270.68
C05353,Male,0,Yes,No,70,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,112.11,No,7864.71
C05354,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,82.29,No,5779.47
C05355,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No internet service,One year,No,Credit card,100.12,Yes,2739.21
C05356,Female,1,No,Yes,18,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,64.34,No,1176.18
C05357,Female,0,Yes,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,36.93,No,1775.27
C05358,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,106.35,No,3027.34
C05359,Male,1,No,No,47,No,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,97.05,No,4588.67
C05360,Female,1,Yes,No,18,Yes,No phone service,Fiber optic,No,No,One year,Yes,Bank transfer,94.21,Yes,1709.66
C05361,Male,1,Yes,No,46,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,39.49,No,1864.43
C05362,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,One year,Yes,Credit card,70.69,No,4207.3
C05363,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,50.59,No,2388.97
C05364,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Two year,No,Electronic check,79.89,No,1567.63
